dex,speciesName,speciesId,baseStats,types,fastMoves,chargedMoves,tags,defaultIVs,level25CP,buddyDistance,thirdMoveCost,released,family,eliteMoves,searchPriority,nicknames,legacyMoves,levelFloor,aliasId
474,Porygon-Z (Shadow),porygon_z_shadow,"{'atk': 264, 'def': 150, 'hp': 198}","['normal', 'none']","['LOCK_ON', 'CHARGE_BEAM', 'HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER']","['BLIZZARD', 'HYPER_BEAM', 'SOLAR_BEAM', 'ZAP_CANNON', 'TRI_ATTACK']",['shadow'],"{'cp500': [6, 4, 8, 8], 'cp1500': [16.5, 10, 13, 14], 'cp2500': [28.5, 4, 15, 6]}",,3.0,50000.0,True,"{'id': 'FAMILY_PORYGON', 'parent': 'porygon2_shadow'}",['TRI_ATTACK'],2.0,,,,
475,Gallade,gallade,"{'atk': 237, 'def': 195, 'hp': 169}","['psychic', 'fighting']","['CONFUSION', 'LOW_KICK', 'CHARM', 'PSYCHO_CUT']","['CLOSE_COMBAT', 'LEAF_BLADE', 'PSYCHIC', 'SYNCHRONOISE']",['shadoweligible'],"{'cp500': [6, 9, 13, 15], 'cp1500': [18, 5, 7, 15], 'cp2500': [29.5, 7, 11, 15]}",1919.0,5.0,75000.0,True,"{'id': 'FAMILY_RALTS', 'parent': 'kirlia'}",['SYNCHRONOISE'],,,,,
475,Gallade (Shadow),gallade_shadow,"{'atk': 237, 'def': 195, 'hp': 169}","['psychic', 'fighting']","['CONFUSION', 'LOW_KICK', 'CHARM', 'PSYCHO_CUT']","['CLOSE_COMBAT', 'LEAF_BLADE', 'PSYCHIC', 'SYNCHRONOISE']",['shadow'],"{'cp500': [6, 9, 13, 15], 'cp1500': [18, 5, 7, 15], 'cp2500': [29.5, 7, 11, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_RALTS', 'parent': 'kirlia_shadow'}",['SYNCHRONOISE'],,,,,
476,Probopass,probopass,"{'atk': 135, 'def': 275, 'hp': 155}","['rock', 'steel']","['ROCK_THROW', 'SPARK']","['MAGNET_BOMB', 'ROCK_SLIDE', 'THUNDERBOLT', 'ZAP_CANNON']",['shadoweligible'],"{'cp500': [9.5, 2, 13, 7], 'cp1500': [28, 2, 8, 14], 'cp2500': [50, 15, 15, 15]}",1243.0,3.0,50000.0,True,"{'id': 'FAMILY_NOSEPASS', 'parent': 'nosepass'}",,,,,,
476,Probopass (Shadow),probopass_shadow,"{'atk': 135, 'def': 275, 'hp': 155}","['rock', 'steel']","['ROCK_THROW', 'SPARK']","['MAGNET_BOMB', 'ROCK_SLIDE', 'THUNDERBOLT', 'ZAP_CANNON']",['shadow'],"{'cp500': [9.5, 2, 13, 7], 'cp1500': [28, 2, 8, 14], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_NOSEPASS', 'parent': 'nosepass_shadow'}",,,,,,
477,Dusknoir,dusknoir,"{'atk': 180, 'def': 254, 'hp': 128}","['ghost', 'none']","['ASTONISH', 'HEX']","['DARK_PULSE', 'OMINOUS_WIND', 'PSYCHIC', 'SHADOW_BALL', 'POLTERGEIST']",['shadoweligible'],"{'cp500': [8, 6, 14, 8], 'cp1500': [23.5, 5, 13, 12], 'cp2500': [48.5, 4, 14, 14], 'cp2500l40': [40, 15, 15, 15]}",1447.0,3.0,50000.0,True,"{'id': 'FAMILY_DUSKULL', 'parent': 'dusclops'}",['SHADOW_BALL'],,,,,
477,Dusknoir (Shadow),dusknoir_shadow,"{'atk': 180, 'def': 254, 'hp': 128}","['ghost', 'none']","['ASTONISH', 'HEX']","['DARK_PULSE', 'OMINOUS_WIND', 'PSYCHIC', 'SHADOW_BALL', 'POLTERGEIST']",['shadow'],"{'cp500': [8, 6, 14, 8], 'cp1500': [23.5, 5, 13, 12], 'cp2500': [48.5, 4, 14, 14], 'cp2500l40': [40, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_DUSKULL', 'parent': 'dusclops_shadow'}",['SHADOW_BALL'],,,,,
478,Froslass,froslass,"{'atk': 171, 'def': 150, 'hp': 172}","['ice', 'ghost']","['HEX', 'POWDER_SNOW']","['AVALANCHE', 'CRUNCH', 'SHADOW_BALL', 'TRIPLE_AXEL']",['shadoweligible'],"{'cp500': [9.5, 4, 8, 8], 'cp1500': [27.5, 4, 15, 12], 'cp2500': [50, 15, 15, 15]}",1225.0,3.0,50000.0,True,"{'id': 'FAMILY_SNORUNT', 'parent': 'snorunt'}",,7.0,['lass'],,,
478,Froslass (Shadow),froslass_shadow,"{'atk': 171, 'def': 150, 'hp': 172}","['ice', 'ghost']","['HEX', 'POWDER_SNOW']","['AVALANCHE', 'CRUNCH', 'SHADOW_BALL', 'TRIPLE_AXEL']",['shadow'],"{'cp500': [9.5, 4, 8, 8], 'cp1500': [27.5, 4, 15, 12], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SNORUNT', 'parent': 'snorunt_shadow'}",,7.0,['lass'],,,
479,Rotom,rotom,"{'atk': 185, 'def': 159, 'hp': 137}","['electric', 'ghost']","['ASTONISH', 'THUNDER_SHOCK']","['OMINOUS_WIND', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [9, 10, 15, 11], 'cp1500': [28, 4, 15, 8], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,,,,,,,
479,Rotom (Fan),rotom_fan,"{'atk': 204, 'def': 219, 'hp': 137}","['electric', 'flying']","['AIR_SLASH', 'ASTONISH']","['OMINOUS_WIND', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [7, 14, 14, 15], 'cp1500': [21, 7, 15, 15], 'cp2500': [41.5, 6, 11, 15], 'cp2500l40': [39, 12, 12, 15]}",,5.0,75000.0,False,,,,,,,
479,Rotom (Frost),rotom_frost,"{'atk': 204, 'def': 219, 'hp': 137}","['electric', 'ice']","['ASTONISH', 'THUNDER_SHOCK']","['BLIZZARD', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [7, 14, 14, 15], 'cp1500': [21, 7, 15, 15], 'cp2500': [41.5, 6, 11, 15], 'cp2500l40': [39, 12, 12, 15]}",,5.0,75000.0,True,,,,,,,
479,Rotom (Heat),rotom_heat,"{'atk': 204, 'def': 219, 'hp': 137}","['electric', 'fire']","['ASTONISH', 'THUNDER_SHOCK']","['OVERHEAT', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [7, 14, 14, 15], 'cp1500': [21, 7, 15, 15], 'cp2500': [41.5, 6, 11, 15], 'cp2500l40': [39, 12, 12, 15]}",,5.0,75000.0,True,,,,,,,
479,Rotom (Mow),rotom_mow,"{'atk': 204, 'def': 219, 'hp': 137}","['electric', 'grass']","['ASTONISH', 'THUNDER_SHOCK']","['OMINOUS_WIND', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [7, 14, 14, 15], 'cp1500': [21, 7, 15, 15], 'cp2500': [41.5, 6, 11, 15], 'cp2500l40': [39, 12, 12, 15]}",,5.0,75000.0,True,,,,,,,
479,Rotom (Wash),rotom_wash,"{'atk': 204, 'def': 219, 'hp': 137}","['electric', 'water']","['ASTONISH', 'THUNDER_SHOCK']","['HYDRO_PUMP', 'THUNDER', 'THUNDERBOLT']",,"{'cp500': [7, 14, 14, 15], 'cp1500': [21, 7, 15, 15], 'cp2500': [41.5, 6, 11, 15], 'cp2500l40': [39, 12, 12, 15]}",,5.0,75000.0,True,,,2.0,,,,
480,Uxie,uxie,"{'atk': 156, 'def': 270, 'hp': 181}","['psychic', 'none']","['CONFUSION', 'EXTRASENSORY']","['FUTURE_SIGHT', 'SWIFT', 'THUNDER']",['legendary'],"{'cp500': [7.5, 4, 13, 15], 'cp1500': [22.5, 5, 9, 12], 'cp2500': [45.5, 4, 15, 10], 'cp2500l40': [39.5, 15, 15, 14]}",,20.0,100000.0,True,,,,,,,
481,Mesprit,mesprit,"{'atk': 212, 'def': 212, 'hp': 190}","['psychic', 'none']","['CONFUSION', 'EXTRASENSORY']","['BLIZZARD', 'FUTURE_SIGHT', 'SWIFT']",['legendary'],"{'cp500': [6.5, 4, 4, 4], 'cp1500': [18, 7, 10, 15], 'cp2500': [31, 4, 14, 10]}",,20.0,100000.0,True,,,,,,,
482,Azelf,azelf,"{'atk': 270, 'def': 151, 'hp': 181}","['psychic', 'none']","['CONFUSION', 'EXTRASENSORY']","['FIRE_BLAST', 'FUTURE_SIGHT', 'SWIFT']",['legendary'],"{'cp500': [6, 4, 15, 6], 'cp1500': [17, 7, 15, 11], 'cp2500': [28, 6, 15, 15]}",,20.0,100000.0,True,,,,,,,
483,Dialga,dialga,"{'atk': 275, 'def': 211, 'hp': 205}","['steel', 'dragon']","['DRAGON_BREATH', 'METAL_CLAW']","['DRACO_METEOR', 'IRON_HEAD', 'THUNDER']",['legendary'],"{'cp500': [4.5, 14, 13, 15], 'cp1500': [13.5, 8, 11, 13], 'cp2500': [23, 4, 8, 12]}",,20.0,100000.0,True,,,20.0,,,,
483,Dialga (Origin),dialga_origin,"{'atk': 270, 'def': 225, 'hp': 205}","['steel', 'dragon']","['DRAGON_BREATH', 'METAL_CLAW']","['DRACO_METEOR', 'IRON_HEAD', 'THUNDER', 'ROAR_OF_TIME']",['legendary'],"{'cp500': [4.5, 15, 15, 13], 'cp1500': [13.5, 5, 9, 14], 'cp2500': [22.5, 5, 11, 12]}",,20.0,100000.0,True,,,,['dialgao'],['ROAR_OF_TIME'],,
484,Palkia,palkia,"{'atk': 280, 'def': 215, 'hp': 189}","['water', 'dragon']","['DRAGON_BREATH', 'DRAGON_TAIL']","['DRACO_METEOR', 'FIRE_BLAST', 'HYDRO_PUMP', 'AQUA_TAIL']",['legendary'],"{'cp500': [5, 6, 8, 4], 'cp1500': [14, 4, 5, 14], 'cp2500': [23, 4, 15, 10]}",,20.0,100000.0,True,,,5.0,,,,
484,Palkia (Origin),palkia_origin,"{'atk': 286, 'def': 223, 'hp': 189}","['water', 'dragon']","['DRAGON_BREATH', 'DRAGON_TAIL']","['DRACO_METEOR', 'FIRE_BLAST', 'HYDRO_PUMP', 'AQUA_TAIL', 'SPACIAL_REND']",['legendary'],"{'cp500': [4.5, 15, 13, 15], 'cp1500': [13, 6, 14, 15], 'cp2500': [22, 5, 11, 15]}",,20.0,100000.0,True,,,,['palkiao'],['SPACIAL_REND'],,
485,Heatran,heatran,"{'atk': 251, 'def': 213, 'hp': 209}","['fire', 'steel']","['BUG_BITE', 'FIRE_SPIN']","['FIRE_BLAST', 'IRON_HEAD', 'STONE_EDGE', 'FLAMETHROWER', 'EARTH_POWER', 'MAGMA_STORM']",['legendary'],"{'cp500': [5, 11, 13, 15], 'cp1500': [15, 2, 9, 12], 'cp2500': [24.5, 4, 14, 11]}",,20.0,100000.0,True,,['MAGMA_STORM'],3.0,,,15.0,
486,Regigigas,regigigas,"{'atk': 287, 'def': 210, 'hp': 221}","['normal', 'none']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'ZEN_HEADBUTT']","['GIGA_IMPACT', 'FOCUS_BLAST', 'THUNDER']","['legendary', 'shadoweligible']","{'cp500': [4.5, 4, 13, 15], 'cp1500': [12.5, 6, 14, 13], 'cp2500': [21, 5, 15, 10]}",2758.0,20.0,100000.0,True,,,,,,,
486,Regigigas (Shadow),regigigas_shadow,"{'atk': 287, 'def': 210, 'hp': 221}","['normal', 'none']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'ZEN_HEADBUTT']","['GIGA_IMPACT', 'FOCUS_BLAST', 'THUNDER']","['legendary', 'shadow']","{'cp500': [4.5, 4, 13, 15], 'cp1500': [12.5, 6, 14, 13], 'cp2500': [21, 5, 15, 10]}",,20.0,100000.0,True,,,,,,,
487,Giratina (Altered),giratina_altered,"{'atk': 187, 'def': 225, 'hp': 284}","['ghost', 'dragon']","['DRAGON_BREATH', 'SHADOW_CLAW']","['ANCIENT_POWER', 'DRAGON_CLAW', 'SHADOW_SNEAK', 'SHADOW_FORCE']",['legendary'],"{'cp500': [5.5, 13, 15, 12], 'cp1500': [16.5, 5, 14, 10], 'cp2500': [27.5, 4, 11, 15]}",,20.0,100000.0,True,,['SHADOW_FORCE'],32.0,"['tina', 'gira a', 'tinaa', 'tina a']",,,
487,Giratina (Origin),giratina_origin,"{'atk': 225, 'def': 187, 'hp': 284}","['ghost', 'dragon']","['DRAGON_TAIL', 'SHADOW_CLAW']","['OMINOUS_WIND', 'DRAGON_PULSE', 'SHADOW_BALL', 'SHADOW_FORCE']",['legendary'],"{'cp500': [5, 15, 13, 15], 'cp1500': [15, 6, 13, 10], 'cp2500': [25, 4, 14, 11]}",,20.0,100000.0,True,,['SHADOW_FORCE'],,"['tina', 'gira o', 'tinao', 'tina o']",,15.0,
488,Cresselia,cresselia,"{'atk': 152, 'def': 258, 'hp': 260}","['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT']","['AURORA_BEAM', 'FUTURE_SIGHT', 'MOONBLAST', 'GRASS_KNOT']",['legendary'],"{'cp500': [6.5, 12, 12, 12], 'cp1500': [20, 4, 7, 13], 'cp2500': [35.5, 5, 14, 13]}",,20.0,100000.0,True,,['GRASS_KNOT'],32.0,,,,
489,Phione,phione,"{'atk': 162, 'def': 162, 'hp': 190}","['water', 'none']","['BUBBLE', 'WATERFALL']","['BUBBLE_BEAM', 'SURF', 'WATER_PULSE']",,"{'cp500': [9, 6, 9, 14], 'cp1500': [27, 4, 11, 13], 'cp2500': [50, 15, 15, 15]}",,20.0,100000.0,False,,,,,,,
490,Manaphy,manaphy,"{'atk': 210, 'def': 210, 'hp': 225}","['water', 'none']","['BUBBLE', 'WATERFALL']","['BUBBLE_BEAM', 'PSYCHIC', 'SURF']",,"{'cp500': [6, 5, 10, 7], 'cp1500': [17, 4, 12, 13], 'cp2500': [28.5, 4, 11, 12]}",,20.0,100000.0,False,"{'id': 'FAMILY_MANAPHY', 'parent': 'phione'}",,,,,,
491,Darkrai,darkrai,"{'atk': 285, 'def': 198, 'hp': 172}","['dark', 'none']","['FEINT_ATTACK', 'SNARL']","['DARK_PULSE', 'FOCUS_BLAST', 'SHADOW_BALL', 'SLUDGE_BOMB']","['mythical', 'untradeable']","{'cp500': [5, 10, 13, 15], 'cp1500': [15, 3, 8, 12], 'cp2500': [24, 10, 11, 13]}",,20.0,100000.0,True,,['SLUDGE_BOMB'],,,,15.0,
492,Shaymin (Land),shaymin_land,"{'atk': 210, 'def': 210, 'hp': 225}","['grass', 'none']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'ZEN_HEADBUTT', 'MAGICAL_LEAF']","['ENERGY_BALL', 'GRASS_KNOT', 'SOLAR_BEAM', 'SEED_FLARE']",['mythical'],"{'cp500': [6, 5, 10, 7], 'cp1500': [17, 4, 12, 13], 'cp2500': [28.5, 4, 11, 12]}",,20.0,100000.0,True,,['SEED_FLARE'],,,,,
492,Shaymin (Sky),shaymin_sky,"{'atk': 261, 'def': 166, 'hp': 225}","['grass', 'flying']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'ZEN_HEADBUTT', 'MAGICAL_LEAF']","['ENERGY_BALL', 'GRASS_KNOT', 'SOLAR_BEAM', 'SEED_FLARE']",['mythical'],"{'cp500': [5.5, 4, 10, 6], 'cp1500': [15, 6, 15, 15], 'cp2500': [26, 4, 12, 7]}",,20.0,100000.0,True,,['SEED_FLARE'],,,,,
493,Arceus,arceus,"{'atk': 238, 'def': 238, 'hp': 237}","['normal', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Bug),arceus_bug,"{'atk': 238, 'def': 238, 'hp': 237}","['bug', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Dark),arceus_dark,"{'atk': 238, 'def': 238, 'hp': 237}","['dark', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Dragon),arceus_dragon,"{'atk': 238, 'def': 238, 'hp': 237}","['dragon', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Electric),arceus_electric,"{'atk': 238, 'def': 238, 'hp': 237}","['electric', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Fairy),arceus_fairy,"{'atk': 238, 'def': 238, 'hp': 237}","['fairy', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Fighting),arceus_fighting,"{'atk': 238, 'def': 238, 'hp': 237}","['fighting', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Fire),arceus_fire,"{'atk': 238, 'def': 238, 'hp': 237}","['fire', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Flying),arceus_flying,"{'atk': 238, 'def': 238, 'hp': 237}","['flying', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Ghost),arceus_ghost,"{'atk': 238, 'def': 238, 'hp': 237}","['ghost', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Grass),arceus_grass,"{'atk': 238, 'def': 238, 'hp': 237}","['grass', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Ground),arceus_ground,"{'atk': 238, 'def': 238, 'hp': 237}","['ground', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Ice),arceus_ice,"{'atk': 238, 'def': 238, 'hp': 237}","['ice', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Poison),arceus_poison,"{'atk': 238, 'def': 238, 'hp': 237}","['poison', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Psychic),arceus_psychic,"{'atk': 238, 'def': 238, 'hp': 237}","['psychic', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Rock),arceus_rock,"{'atk': 238, 'def': 238, 'hp': 237}","['rock', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Steel),arceus_steel,"{'atk': 238, 'def': 238, 'hp': 237}","['steel', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
493,Arceus (Water),arceus_water,"{'atk': 238, 'def': 238, 'hp': 237}","['water', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",,"{'cp500': [5, 6, 7, 5], 'cp1500': [14, 4, 10, 11], 'cp2500': [23, 4, 13, 13]}",,20.0,100000.0,False,,,,,,,
494,Victini,victini,"{'atk': 210, 'def': 210, 'hp': 225}","['psychic', 'fire']","['CONFUSION', 'QUICK_ATTACK']","['OVERHEAT', 'FOCUS_BLAST', 'PSYCHIC', 'V_CREATE']","['mythical', 'untradeable']","{'cp500': [5.5, 11, 15, 14], 'cp1500': [16.5, 12, 10, 14], 'cp2500': [27.5, 12, 11, 12]}",,20.0,100000.0,True,,,,,,,
495,Snivy,snivy,"{'atk': 88, 'def': 107, 'hp': 128}","['grass', 'none']","['TACKLE', 'VINE_WHIP']","['ENERGY_BALL', 'SEED_BOMB', 'WRAP']",['starter'],"{'cp500': [23.5, 5, 10, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,10000.0,True,"{'id': 'FAMILY_SNIVY', 'evolutions': ['servine']}",,,,,,
496,Servine,servine,"{'atk': 122, 'def': 152, 'hp': 155}","['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'WRAP']",['starter'],"{'cp500': [13.5, 4, 13, 9], 'cp1500': [49.5, 6, 12, 15], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",,3.0,10000.0,True,"{'id': 'FAMILY_SNIVY', 'parent': 'snivy', 'evolutions': ['serperior']}",,,,,,
497,Serperior,serperior,"{'atk': 161, 'def': 204, 'hp': 181}","['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'AERIAL_ACE', 'FRENZY_PLANT']",['starter'],"{'cp500': [8.5, 5, 9, 8], 'cp1500': [25, 4, 11, 12], 'cp2500': [49.5, 12, 14, 13], 'cp2500l40': [40, 15, 15, 15]}",,3.0,10000.0,True,"{'id': 'FAMILY_SNIVY', 'parent': 'servine'}",['FRENZY_PLANT'],4.0,,,,
498,Tepig,tepig,"{'atk': 115, 'def': 85, 'hp': 163}","['fire', 'none']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'BODY_SLAM']",['starter'],"{'cp500': [18, 4, 15, 8], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,10000.0,True,"{'id': 'FAMILY_TEPIG', 'evolutions': ['pignite']}",,,,,,
499,Pignite,pignite,"{'atk': 173, 'def': 106, 'hp': 207}","['fire', 'fighting']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'ROCK_TOMB']",['starter'],"{'cp500': [9.5, 9, 14, 13], 'cp1500': [29.5, 4, 10, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,10000.0,True,"{'id': 'FAMILY_TEPIG', 'parent': 'tepig', 'evolutions': ['emboar']}",,,,,,
